Pressure3pm,Temp3pm,WindSpeed3pm,Humidity3pm,WindDir3pm,RainTomorrow
1005.7,30.8,20.0,24.0,4,0
1021.3,17.9,20.0,65.0,2,0
1012.7,11.6,13.0,75.0,12,1
1021.6,20.9,28.0,74.0,5,0
1016.2,24.7,13.0,32.0,9,0
1009.7,23.8,30.0,27.0,1,0
1022.8,27.5,17.0,22.0,2,0
1013.6,24.4,9.0,25.0,13,0
1011.7,18.7,24.0,54.0,11,0
1019.0,22.5,17.0,23.0,10,0
1021.6,19.7,15.0,81.0,13,0
1003.7,39.1,31.0,9.0,8,0
1018.9,15.8,26.0,73.0,5,0
1015.5,14.5,22.0,51.0,4,0
1013.5,25.0,13.0,79.0,6,1
1017.4,22.3,13.0,37.0,13,0
1021.5,30.0,13.0,21.0,6,0
1021.6,26.7,24.0,62.0,7,0
1013.1,26.7,31.0,37.0,15,0
1012.0,19.3,20.0,36.0,3,0
1021.0,24.2,9.0,43.0,6,0
1020.2,19.6,7.0,61.0,12,0
1019.6,19.0,30.0,29.0,10,0
1012.2,18.9,22.0,85.0,13,1
1023.3,18.8,22.0,50.0,4,0
1023.4,15.5,24.0,51.0,10,0
1023.8,19.2,15.0,41.0,13,0
1019.5,23.9,19.0,33.0,4,0
1013.1,32.4,13.0,28.0,7,0
1014.2,24.6,28.0,78.0,15,0
1016.0,13.7,4.0,53.0,15,1
1004.0,35.4,28.0,19.0,14,1
1014.8,18.7,15.0,48.0,9,0
1021.9,25.6,9.0,46.0,5,0
1013.4,28.8,24.0,40.0,7,0
1009.8,18.5,26.0,41.0,0,0
1016.4,18.7,31.0,55.0,5,0
1013.5,29.2,20.0,51.0,2,1
1016.6,21.6,26.0,78.0,13,1
1024.3,16.9,11.0,62.0,5,0
1007.7,26.6,31.0,80.0,14,1
1010.1,25.0,4.0,81.0,6,1
1020.0,17.7,19.0,65.0,0,1
1008.0,26.5,6.0,45.0,7,0
1009.6,15.3,9.0,67.0,15,1
1021.2,16.7,13.0,59.0,9,1
1030.7,14.7,24.0,96.0,13,1
1016.6,27.4,26.0,52.0,15,0
1023.9,15.8,13.0,43.0,9,0
1010.8,26.8,17.0,39.0,5,0
1022.3,15.3,19.0,43.0,1,0
1033.5,12.5,13.0,67.0,1,0
1018.3,24.9,13.0,27.0,8,0
1012.3,18.3,31.0,49.0,1,0
1004.5,27.9,35.0,11.0,4,0
1021.7,23.7,13.0,26.0,7,0
1015.2,19.5,13.0,73.0,4,0
1013.9,24.8,4.0,57.0,2,0
1019.3,16.8,30.0,95.0,6,1
1008.1,27.9,28.0,9.0,0,0
1023.1,16.3,26.0,50.0,6,0
996.4,27.6,19.0,65.0,12,0
1018.8,18.5,24.0,67.0,15,1
1009.2,31.6,13.0,41.0,10,0
1026.8,19.7,7.0,64.0,9,1
1017.2,24.1,17.0,61.0,5,0
1023.9,20.4,22.0,60.0,5,0
1009.7,25.7,37.0,68.0,14,0
1026.5,15.0,9.0,33.0,5,0
1021.8,25.2,9.0,35.0,5,0
1009.0,22.8,19.0,47.0,4,0
1022.0,15.0,11.0,51.0,2,0
1004.7,26.4,20.0,84.0,15,1
1014.5,22.0,17.0,34.0,4,0
1010.5,31.4,11.0,10.0,13,0
1008.5,37.9,19.0,15.0,3,0
1020.2,20.2,13.0,21.0,0,0
1013.8,24.0,19.0,70.0,15,0
1016.5,24.3,24.0,68.0,2,0
1015.3,30.5,15.0,40.0,7,0
1000.7,25.6,19.0,55.0,10,0
1013.2,19.6,24.0,72.0,7,0
1011.8,28.2,11.0,50.0,0,0
1003.4,25.9,15.0,82.0,5,0
1027.8,18.9,6.0,35.0,6,0
1013.0,28.4,7.0,38.0,5,0
1016.1,14.2,11.0,53.0,6,0
1012.1,23.5,13.0,78.0,3,1
1004.9,20.4,33.0,74.0,0,0
1011.7,30.5,6.0,31.0,2,0
1015.9,25.7,19.0,16.0,0,0
1019.0,19.8,13.0,35.0,8,0
1023.0,23.0,9.0,28.0,12,0
1016.8,19.6,17.0,70.0,12,1
1020.7,23.8,19.0,56.0,11,1
1012.7,20.8,28.0,69.0,13,0
1002.2,37.8,30.0,23.0,3,0
1009.0,25.3,11.0,78.0,13,1
1007.7,37.9,11.0,17.0,2,0
1009.8,16.0,17.0,39.0,0,0
1018.7,23.9,11.0,25.0,10,0
1014.3,30.2,15.0,49.0,14,0
1015.1,26.2,35.0,65.0,14,0
1018.1,21.1,22.0,49.0,5,0
1015.8,20.0,20.0,61.0,3,1
1021.1,26.5,26.0,55.0,15,0
1018.8,13.9,52.0,84.0,9,1
1012.3,37.1,20.0,12.0,4,0
1020.9,18.5,19.0,92.0,11,1
1007.5,28.2,20.0,37.0,5,1
1012.3,27.0,31.0,20.0,10,0
1009.2,25.9,13.0,47.0,12,1
1015.9,26.3,9.0,54.0,15,0
1021.1,31.4,9.0,8.0,15,0
1034.9,23.9,17.0,50.0,6,0
1013.4,26.3,7.0,52.0,6,0
1007.6,20.2,24.0,69.0,10,1
1017.7,19.8,19.0,66.0,11,0
1020.7,15.5,26.0,42.0,1,0
1017.7,27.3,24.0,25.0,12,0
1030.7,19.0,9.0,34.0,6,0
1001.6,16.3,26.0,62.0,4,1
1014.9,15.2,28.0,43.0,4,0
1020.7,21.5,11.0,27.0,13,0
1014.0,29.6,15.0,17.0,9,0
1015.5,24.7,9.0,44.0,13,0
1030.5,11.0,6.0,70.0,2,0
1024.3,21.0,13.0,27.0,9,0
1011.6,22.7,33.0,61.0,6,1
1004.9,28.0,26.0,54.0,12,0
1016.1,31.3,6.0,27.0,11,0
1012.1,21.6,17.0,50.0,5,0
1009.3,19.3,46.0,100.0,13,1
1015.4,21.6,17.0,46.0,4,0
1008.5,33.1,13.0,23.0,5,0
1022.2,13.2,13.0,71.0,7,0
1031.5,14.7,7.0,52.0,6,0
1027.1,19.3,22.0,49.0,9,0
1020.7,16.0,20.0,47.0,13,0
1020.5,21.2,13.0,47.0,12,0
1009.0,31.1,30.0,8.0,12,0
1019.6,17.0,19.0,72.0,1,0
1014.8,34.0,20.0,26.0,14,0
1011.6,10.5,11.0,88.0,6,0
1016.7,26.8,20.0,62.0,12,0
1015.4,30.3,11.0,27.0,0,0
1015.6,33.6,24.0,5.0,3,0
1023.2,21.1,43.0,63.0,13,1
1014.7,29.0,9.0,19.0,10,0
1019.2,18.7,28.0,72.0,15,0
1009.9,16.8,24.0,56.0,4,0
1015.5,14.1,15.0,62.0,9,0
1008.9,24.7,30.0,68.0,14,1
1017.5,23.2,22.0,20.0,13,0
1013.0,15.4,9.0,58.0,8,0
1005.5,29.8,24.0,26.0,9,0
1024.2,22.7,17.0,71.0,10,1
1008.2,30.0,11.0,33.0,9,0
1027.2,14.1,6.0,57.0,3,0
1022.0,21.0,7.0,74.0,11,1
1015.9,16.2,19.0,62.0,1,1
1018.9,20.3,17.0,38.0,1,0
1019.5,20.1,20.0,89.0,1,1
1009.8,16.5,13.0,52.0,13,0
1011.1,18.5,11.0,45.0,15,0
1017.1,27.0,19.0,56.0,14,0
1020.1,16.1,11.0,48.0,0,0
1024.1,19.2,9.0,30.0,7,0
1021.3,23.3,13.0,80.0,13,0
1019.9,21.5,20.0,38.0,12,0
1011.5,15.3,7.0,98.0,12,1
1013.4,21.1,17.0,66.0,0,1
1016.5,24.2,19.0,66.0,6,0
1021.7,16.3,20.0,76.0,14,1
1020.8,17.7,39.0,77.0,15,1
1015.2,17.6,19.0,45.0,5,0
1008.5,29.5,24.0,19.0,10,0
1009.2,26.8,11.0,53.0,0,0
1013.1,21.1,13.0,91.0,2,1
1012.7,21.7,22.0,51.0,11,1
1014.0,21.4,26.0,60.0,5,0
1021.1,19.0,9.0,71.0,9,0
1017.7,15.6,17.0,40.0,10,0
1012.6,36.1,9.0,15.0,3,0
1016.1,24.9,22.0,57.0,13,0
1014.7,24.9,9.0,29.0,5,0
1011.4,16.8,43.0,94.0,9,1
1019.6,22.3,28.0,65.0,5,0
1022.2,7.9,6.0,72.0,5,0
1024.4,20.5,31.0,66.0,13,1
1007.1,32.1,28.0,13.0,4,0
1015.8,21.0,33.0,76.0,11,0
1019.9,19.3,20.0,70.0,4,0
1018.2,8.9,11.0,81.0,2,1
1008.7,19.3,17.0,72.0,14,0
1018.8,15.2,19.0,46.0,13,0
1001.6,33.8,17.0,35.0,12,0
1018.2,21.4,33.0,67.0,13,0
1026.1,19.1,20.0,69.0,15,0
1017.0,20.4,13.0,26.0,9,0
1006.9,17.9,19.0,80.0,3,1
1026.2,21.3,19.0,61.0,13,1
1007.0,22.9,20.0,41.0,4,0
1015.6,24.9,30.0,92.0,15,0
1017.2,24.7,24.0,58.0,11,0
1020.0,20.9,24.0,61.0,7,0
1027.8,18.6,13.0,32.0,10,0
1024.7,18.5,30.0,40.0,13,0
1016.8,18.1,44.0,72.0,13,1
1015.9,22.4,26.0,54.0,14,1
1011.8,17.7,19.0,92.0,10,1
1020.8,25.0,22.0,55.0,7,0
1012.1,15.5,15.0,98.0,12,1
1014.8,21.4,11.0,87.0,2,1
1019.0,23.0,6.0,44.0,0,0
1016.8,15.8,2.0,84.0,9,1
1012.6,26.0,22.0,58.0,7,0
1013.4,22.7,17.0,65.0,5,0
1014.5,11.7,15.0,85.0,12,1
1016.7,24.3,11.0,34.0,5,0
1016.0,25.2,11.0,66.0,1,0
1025.3,24.4,17.0,20.0,13,0
1009.2,38.3,17.0,19.0,12,0
1013.8,30.6,7.0,30.0,6,0
1013.7,21.6,28.0,86.0,6,0
1019.5,19.5,15.0,72.0,13,1
1022.0,22.4,15.0,58.0,13,0
1024.8,13.0,26.0,47.0,13,0
1024.0,19.7,24.0,61.0,15,0
1017.9,26.0,22.0,60.0,6,1
1021.9,9.9,20.0,61.0,4,0
1016.9,25.6,19.0,27.0,8,1
1007.1,16.1,22.0,42.0,4,0
1022.8,19.0,13.0,70.0,13,0
1030.5,24.5,9.0,37.0,10,0
1022.7,17.9,15.0,55.0,5,0
1011.0,24.6,6.0,29.0,13,0
1012.9,18.3,22.0,38.0,14,0
1021.4,23.4,26.0,61.0,5,0
1031.5,14.3,7.0,65.0,5,0
1016.2,21.4,11.0,78.0,14,1
1015.4,31.4,11.0,42.0,13,0
1009.1,32.8,9.0,21.0,2,0
1021.7,18.2,15.0,62.0,2,1
1013.0,21.4,17.0,60.0,13,0
1021.9,19.3,9.0,62.0,10,0
997.9,16.6,30.0,48.0,3,0
1014.6,26.0,26.0,69.0,12,0
1021.6,21.1,11.0,44.0,11,0
1020.8,23.0,17.0,57.0,6,0
1002.2,26.8,20.0,67.0,7,1
1019.6,15.4,6.0,84.0,8,0
1015.1,26.6,9.0,20.0,15,0
1015.7,17.4,11.0,58.0,4,0
1016.6,23.3,11.0,25.0,14,0
1015.4,26.1,13.0,55.0,15,0
1009.1,29.9,13.0,39.0,5,0
1015.8,29.7,15.0,41.0,14,0
1011.7,19.3,30.0,67.0,0,0
1017.0,24.6,20.0,68.0,2,0
1008.3,20.7,13.0,78.0,8,0
1025.4,17.4,2.0,41.0,1,0
1018.6,27.2,30.0,63.0,15,0
1005.4,37.0,15.0,5.0,4,0
1018.4,12.9,17.0,58.0,4,0
1019.1,15.1,13.0,53.0,10,0
1015.0,21.9,37.0,83.0,9,0
1002.8,26.9,9.0,61.0,7,0
1019.8,18.3,11.0,36.0,13,0
1011.2,36.4,13.0,25.0,0,0
1020.5,19.8,39.0,72.0,2,1
1014.3,25.7,13.0,36.0,10,0
1019.8,15.9,17.0,64.0,5,0
1012.2,34.0,11.0,33.0,14,0
1021.1,18.0,33.0,61.0,13,1
1026.1,24.5,15.0,24.0,2,0
1024.0,19.7,28.0,56.0,15,0
1019.6,18.4,11.0,43.0,10,0
1003.5,26.8,20.0,56.0,15,0
1011.9,22.7,28.0,33.0,4,0
1013.9,33.2,11.0,25.0,8,0
1026.2,19.0,11.0,41.0,2,0
1013.7,18.2,26.0,65.0,9,1
1014.4,30.7,11.0,36.0,2,0
1008.9,27.7,41.0,62.0,14,0
1010.9,28.7,13.0,13.0,9,0
1010.8,31.5,17.0,42.0,12,0
1010.8,28.9,9.0,44.0,14,0
1003.8,39.2,6.0,8.0,0,0
1001.1,26.8,22.0,78.0,15,1
1008.2,24.5,33.0,76.0,13,1
1018.7,14.0,2.0,96.0,15,1
1019.9,21.0,17.0,59.0,11,1
1013.6,25.2,17.0,47.0,13,0
1021.6,29.0,7.0,11.0,8,0
1017.5,33.7,11.0,13.0,4,0
1016.7,29.4,13.0,32.0,8,0
1006.5,25.7,7.0,50.0,5,1
1016.3,27.5,11.0,10.0,11,0
1021.3,22.4,6.0,20.0,9,0
1009.1,18.0,24.0,77.0,4,0
1024.6,22.5,35.0,73.0,15,0
1002.6,39.4,6.0,10.0,14,0
1016.9,21.7,11.0,30.0,9,0
1016.5,22.8,22.0,62.0,11,0
1008.0,32.1,7.0,31.0,11,1
1015.8,22.2,22.0,68.0,7,0
1015.7,22.9,15.0,20.0,13,0
1017.7,16.9,26.0,34.0,4,0
1019.0,18.5,13.0,72.0,11,0
1007.4,19.8,28.0,31.0,1,0
1012.7,23.7,15.0,22.0,15,0
1010.8,13.8,11.0,48.0,0,0
1028.1,17.1,13.0,95.0,9,1
1020.4,16.4,22.0,43.0,9,0
1023.6,15.6,39.0,64.0,9,1
1017.6,19.7,7.0,35.0,5,0
1021.4,22.5,7.0,53.0,11,0
1016.2,31.4,7.0,25.0,10,0
1015.8,25.4,11.0,78.0,2,1
1029.3,18.3,17.0,75.0,6,1
1007.1,33.4,26.0,12.0,1,0
1017.9,34.5,6.0,15.0,1,0
1019.9,19.3,15.0,35.0,2,0
1026.6,20.7,19.0,65.0,5,0
1022.3,18.9,15.0,42.0,5,0
1009.0,27.9,19.0,27.0,1,0
1009.7,27.6,19.0,15.0,13,0
1014.1,35.9,15.0,11.0,13,0
1021.8,20.9,9.0,17.0,9,0
1007.2,29.4,13.0,48.0,13,0
1010.2,24.1,20.0,40.0,4,0
1021.0,23.4,11.0,61.0,11,0
1026.0,18.2,15.0,44.0,11,0
1016.7,24.1,22.0,39.0,12,0
1015.0,21.8,24.0,13.0,10,0
1016.6,31.6,11.0,30.0,7,0
1009.9,33.0,22.0,41.0,2,1
1008.6,34.5,13.0,23.0,10,0
1032.9,17.4,30.0,71.0,13,1
1016.3,26.3,30.0,70.0,15,0
1016.7,17.4,35.0,70.0,13,0
1002.1,26.9,13.0,56.0,7,0
1018.0,24.6,24.0,63.0,11,0
1020.2,26.4,24.0,68.0,13,0
1019.9,16.8,19.0,72.0,13,0
1020.6,16.2,30.0,85.0,5,0
1019.2,22.5,26.0,37.0,15,0
1012.1,32.8,13.0,25.0,7,0
1013.0,16.3,20.0,85.0,13,1
1027.5,23.7,9.0,30.0,13,0
1014.6,25.5,9.0,42.0,8,0
1017.8,17.9,24.0,88.0,13,1
1017.3,16.3,13.0,100.0,10,1
1005.9,33.2,13.0,14.0,12,0
1014.9,30.8,13.0,27.0,7,0
1012.6,29.3,9.0,37.0,6,0
1027.2,20.6,2.0,54.0,14,0
1008.3,35.4,22.0,45.0,2,0
1012.2,26.4,19.0,49.0,8,1
1015.4,19.7,13.0,76.0,6,0
1020.5,18.1,30.0,54.0,12,0
1021.0,15.9,13.0,34.0,4,0
1011.9,18.2,13.0,100.0,10,0
1021.9,23.6,30.0,71.0,7,0
1017.6,21.4,24.0,34.0,4,0
1025.8,20.5,6.0,43.0,6,0
1016.4,21.4,19.0,36.0,14,0
1009.1,23.2,33.0,66.0,14,0
1014.0,24.1,13.0,17.0,12,0
1027.1,21.1,15.0,68.0,6,0
1020.0,18.2,31.0,37.0,13,0
1011.1,27.9,17.0,48.0,6,0
1018.4,22.0,22.0,56.0,14,0
1013.7,22.5,30.0,65.0,6,0
1017.7,31.5,7.0,16.0,10,0
1021.4,23.0,20.0,41.0,14,0
1022.4,29.4,26.0,64.0,7,0
1018.8,19.6,26.0,66.0,2,0
1013.9,26.7,11.0,81.0,7,1
1009.2,25.3,15.0,73.0,7,1
1013.8,17.4,13.0,74.0,12,1
1014.8,23.6,17.0,71.0,5,0
1008.9,24.1,28.0,80.0,15,1
1017.7,21.5,13.0,67.0,11,0
1019.3,23.6,9.0,51.0,10,0
1028.9,29.8,11.0,7.0,11,0
1004.2,30.3,26.0,21.0,4,0
1008.0,19.2,26.0,38.0,4,0
1015.2,24.3,35.0,70.0,14,0
1015.4,26.5,15.0,23.0,6,0
1017.5,24.0,22.0,64.0,11,0
1007.4,32.4,17.0,15.0,12,1
1015.1,15.9,22.0,58.0,8,0
1016.3,36.8,20.0,27.0,7,0
1012.7,26.7,7.0,25.0,8,0
1008.8,19.4,17.0,40.0,3,0
1023.4,19.3,2.0,37.0,12,0
1020.6,24.5,15.0,58.0,6,0
1019.0,24.6,15.0,68.0,2,0
1009.0,34.2,7.0,22.0,1,0
1018.3,29.8,11.0,28.0,4,0
1019.3,22.2,15.0,66.0,12,1
1019.9,17.7,30.0,68.0,13,1
1017.0,22.7,26.0,74.0,9,0
1016.8,33.0,7.0,13.0,10,0
1012.5,17.6,13.0,97.0,6,1
1023.3,19.0,30.0,88.0,13,1
1013.7,30.7,15.0,43.0,14,0
1021.2,23.9,15.0,60.0,7,0
1009.3,34.8,30.0,15.0,3,0
1005.6,23.6,30.0,76.0,15,0
1017.0,25.6,17.0,61.0,15,0
1019.0,21.5,11.0,42.0,12,0
1011.6,23.4,28.0,10.0,3,0
1025.6,14.6,19.0,78.0,7,1
1015.3,18.9,28.0,91.0,12,1
1027.3,17.2,7.0,44.0,4,0
1018.6,16.0,13.0,88.0,10,1
1024.3,13.3,9.0,50.0,13,0
1006.2,14.6,13.0,59.0,1,0
1018.5,14.3,11.0,63.0,12,0
1003.1,29.9,6.0,46.0,10,0
1017.6,28.1,22.0,40.0,12,1
1006.3,37.2,33.0,13.0,4,0
1012.6,18.6,13.0,50.0,1,0
1007.0,12.9,9.0,91.0,8,1
1002.1,25.2,7.0,73.0,2,0
1010.6,28.0,19.0,19.0,9,0
1018.4,27.2,6.0,31.0,6,0
1010.4,23.9,13.0,49.0,14,0
1012.5,32.6,19.0,5.0,3,0
1009.7,19.9,11.0,40.0,15,0
1011.7,30.4,19.0,55.0,14,1
1008.5,17.9,50.0,80.0,13,1
1011.7,23.7,22.0,67.0,2,0
1009.2,28.2,6.0,37.0,11,1
1015.6,31.7,7.0,32.0,12,0
1016.4,31.5,13.0,12.0,4,0
1010.7,37.4,11.0,17.0,15,0
1020.1,15.5,15.0,51.0,0,0
1021.2,18.9,13.0,58.0,11,0
1014.4,17.7,11.0,36.0,3,0
1013.9,19.3,7.0,50.0,13,0
1013.3,27.2,13.0,34.0,2,0
1024.2,19.1,2.0,43.0,3,0
1003.2,41.1,39.0,8.0,3,0
1021.6,24.4,26.0,59.0,15,0
1008.9,31.3,13.0,25.0,1,0
1012.8,16.3,26.0,46.0,10,0
1019.5,12.7,24.0,46.0,10,0
1015.4,17.2,19.0,48.0,9,0
1010.0,22.6,20.0,66.0,11,0
1017.1,21.3,26.0,16.0,15,0
1015.1,29.8,9.0,37.0,8,0
1018.2,25.5,6.0,74.0,12,0
1009.7,24.6,11.0,70.0,3,1
1020.6,22.5,13.0,51.0,15,0
1024.6,11.3,13.0,46.0,9,0
1014.3,21.4,33.0,78.0,13,0
1014.0,25.6,20.0,30.0,0,1
1021.1,22.0,17.0,68.0,13,1
1027.1,15.1,6.0,31.0,11,0
1024.6,12.4,7.0,46.0,7,0
1008.6,28.9,11.0,53.0,7,0
1013.4,25.6,17.0,80.0,13,0
1024.4,20.6,4.0,37.0,15,0
1023.5,22.5,19.0,59.0,6,0
1022.2,18.5,11.0,31.0,10,0
1007.3,28.7,19.0,54.0,11,1
1014.7,18.1,9.0,31.0,15,0
1020.7,16.4,15.0,37.0,10,0
1014.3,28.9,9.0,36.0,10,0
1007.2,17.4,54.0,86.0,13,1
1024.6,19.5,31.0,75.0,5,0
1028.0,14.9,9.0,85.0,12,1
1019.5,17.1,22.0,57.0,11,0
1005.5,10.1,24.0,65.0,8,1
1019.2,14.7,31.0,91.0,5,1
1020.5,22.6,13.0,83.0,2,0
1009.3,22.5,31.0,95.0,14,1
1024.0,16.4,9.0,31.0,1,0
1017.6,19.6,9.0,45.0,11,0
1018.5,19.0,13.0,59.0,6,0
1014.9,14.0,9.0,80.0,1,0
1011.9,14.0,15.0,53.0,8,0
1017.8,23.9,15.0,22.0,9,0
1024.5,13.7,15.0,57.0,5,1
1009.7,32.0,30.0,38.0,14,1
1010.0,23.3,33.0,83.0,13,1
1014.3,25.0,28.0,82.0,6,1
1013.6,30.5,22.0,17.0,14,0
1012.4,36.9,20.0,8.0,3,0
1012.6,26.1,17.0,73.0,7,1
1007.0,25.7,22.0,61.0,2,0
1008.4,27.8,20.0,45.0,2,0
1014.6,27.9,6.0,58.0,14,1
1008.5,30.9,9.0,40.0,0,1
1028.1,23.9,7.0,28.0,4,0
1012.6,21.7,20.0,19.0,10,0
1020.3,18.4,19.0,63.0,15,0
1017.7,27.3,24.0,69.0,15,0
1015.0,28.0,20.0,9.0,0,0
1016.8,24.9,11.0,27.0,9,0
1017.0,19.5,22.0,59.0,3,1
1013.7,27.2,39.0,55.0,14,0
1017.0,18.1,22.0,77.0,7,1
1019.0,21.4,11.0,34.0,7,0
1025.7,17.3,7.0,73.0,9,0
1013.5,16.8,15.0,80.0,4,1
1014.9,19.4,28.0,37.0,10,0
1015.1,19.8,13.0,43.0,4,0
1017.6,28.2,13.0,10.0,3,0
1034.5,15.5,19.0,59.0,9,1
1016.3,29.4,9.0,24.0,5,0
1009.3,19.0,37.0,22.0,1,0
1015.7,31.8,13.0,24.0,12,0
1010.0,29.8,15.0,46.0,6,0
1022.6,17.2,17.0,57.0,15,0
1029.5,19.2,17.0,33.0,13,0
1012.2,23.1,11.0,25.0,0,0
1034.1,14.6,9.0,52.0,4,0
1021.0,24.0,9.0,55.0,12,0
1025.9,24.5,15.0,22.0,11,0
1024.0,15.0,15.0,66.0,13,1
1009.9,15.7,20.0,90.0,13,1
1022.4,23.4,37.0,53.0,2,0
1011.7,19.9,13.0,53.0,14,0
1016.2,18.4,19.0,59.0,0,0
1004.4,10.9,13.0,94.0,12,1
1026.6,13.3,33.0,54.0,13,1
1011.8,23.0,13.0,75.0,6,0
1020.5,17.6,6.0,58.0,0,1
1000.7,29.9,13.0,52.0,12,1
1017.2,27.7,15.0,61.0,7,0
1027.3,16.8,7.0,69.0,7,0
1015.3,18.9,28.0,69.0,3,0
1013.6,18.8,19.0,16.0,9,0
1015.6,16.6,28.0,38.0,13,0
1011.0,27.3,13.0,67.0,2,1
1017.8,12.6,13.0,71.0,7,0
1014.4,19.5,6.0,36.0,7,0
1023.0,17.9,4.0,42.0,13,0
1018.4,16.1,13.0,92.0,15,1
1007.6,11.2,20.0,77.0,10,0
1017.9,22.1,30.0,77.0,15,0
1008.6,24.8,17.0,54.0,5,1
1016.5,17.0,24.0,52.0,10,0
1008.9,37.6,22.0,21.0,1,0
1015.2,25.8,33.0,53.0,13,0
1012.8,31.7,9.0,43.0,3,0
1016.2,32.9,22.0,16.0,4,0
1022.9,18.6,13.0,58.0,5,0
1015.0,24.6,13.0,59.0,5,0
1011.8,25.5,28.0,76.0,9,1
1013.5,14.5,9.0,56.0,10,0
1024.8,15.8,11.0,57.0,0,0
1006.7,17.0,44.0,67.0,10,1
1025.5,15.8,13.0,76.0,12,0
1019.8,23.3,30.0,43.0,15,1
1017.8,20.1,11.0,72.0,5,1
1022.5,17.5,15.0,31.0,11,0
1010.9,35.7,13.0,18.0,6,0
1022.7,22.3,24.0,70.0,13,1
1020.6,17.1,22.0,85.0,11,0
1007.9,18.5,19.0,48.0,0,0
1013.5,21.6,24.0,71.0,2,0
1020.1,18.5,24.0,54.0,9,0
1017.1,27.9,9.0,36.0,5,0
1014.0,19.1,33.0,35.0,1,0
1019.6,27.4,20.0,14.0,5,0
1009.7,23.2,13.0,63.0,1,1
1013.2,24.3,17.0,64.0,12,1
1010.0,12.0,15.0,79.0,3,1
1018.2,29.8,15.0,36.0,2,1
1013.0,29.2,11.0,31.0,5,0
1009.2,29.6,17.0,38.0,7,0
1021.3,12.1,7.0,50.0,8,0
1019.6,28.1,4.0,31.0,5,0
1017.5,15.5,11.0,51.0,4,0
1019.4,26.4,9.0,40.0,9,0
1017.4,20.3,13.0,51.0,1,0
1012.7,13.7,9.0,65.0,11,0
1010.3,37.4,13.0,23.0,13,0
1025.5,20.1,37.0,73.0,15,0
1015.6,18.6,6.0,76.0,11,0
1021.4,15.1,19.0,52.0,9,0
1012.6,34.8,9.0,31.0,3,0
1021.0,21.6,31.0,84.0,11,1
1017.1,14.5,13.0,34.0,1,0
1013.6,28.9,13.0,46.0,6,0
1019.2,22.7,15.0,38.0,14,1
1018.1,21.7,15.0,26.0,1,0
1019.3,23.2,30.0,70.0,13,0
1018.1,29.9,9.0,32.0,10,0
1019.3,19.8,28.0,46.0,10,0
1014.3,22.8,15.0,25.0,1,0
1015.7,33.0,7.0,20.0,0,0
1004.7,35.5,20.0,7.0,4,0
1019.7,21.3,9.0,60.0,15,0
1011.0,20.7,20.0,80.0,3,0
1019.0,26.2,11.0,26.0,5,0
1012.4,29.9,24.0,47.0,14,0
1011.3,31.0,19.0,45.0,7,0
1006.4,26.3,11.0,87.0,11,1
1010.3,31.4,6.0,38.0,5,0
1023.3,17.5,4.0,44.0,1,0
1015.3,20.2,6.0,73.0,3,0
1012.8,26.6,17.0,27.0,10,0
1021.6,21.1,9.0,16.0,6,0
1014.1,24.9,17.0,19.0,4,0
1009.7,24.6,17.0,64.0,7,0
1026.9,16.6,15.0,33.0,11,0
1022.4,20.8,20.0,21.0,5,0
1014.1,28.8,19.0,36.0,11,0
1003.2,24.9,30.0,79.0,15,1
1008.5,37.0,17.0,14.0,3,0
1013.7,22.9,11.0,85.0,1,0
1017.1,17.7,11.0,24.0,3,0
1013.3,27.3,37.0,64.0,14,0
1015.6,28.1,7.0,24.0,14,0
1016.4,28.9,11.0,35.0,13,0
1018.9,15.1,2.0,44.0,8,0
1011.1,23.3,17.0,74.0,15,1
1013.7,24.4,28.0,63.0,14,0
1013.7,21.8,28.0,78.0,15,1
1014.7,30.6,17.0,3.0,8,0
1024.1,17.5,31.0,77.0,5,1
1022.3,12.5,15.0,47.0,10,0
1012.6,20.9,17.0,49.0,1,0
1022.5,23.1,6.0,46.0,14,0
1007.7,15.4,19.0,53.0,8,0
1008.6,21.2,35.0,51.0,1,0
1015.8,26.1,15.0,63.0,6,0
1010.3,17.1,20.0,60.0,7,0
1021.7,23.2,22.0,76.0,15,0
1019.9,16.9,20.0,55.0,4,0
1018.0,24.2,15.0,51.0,2,0
1026.3,17.2,13.0,48.0,13,0
1014.6,35.3,13.0,19.0,0,0
1008.9,13.1,17.0,46.0,4,0
1003.3,18.8,13.0,56.0,14,1
1025.6,13.4,17.0,41.0,2,0
1009.8,29.9,22.0,45.0,2,0
1008.7,24.0,24.0,76.0,0,0
1025.7,19.7,6.0,33.0,11,0
1009.7,19.7,7.0,86.0,9,0
1017.2,21.0,13.0,54.0,11,0
1009.0,23.7,26.0,77.0,15,1
1014.3,26.9,35.0,71.0,14,0
1004.5,17.2,35.0,94.0,2,1
1019.4,20.3,22.0,70.0,15,0
1027.3,21.6,7.0,47.0,14,0
1023.9,15.3,19.0,74.0,5,1
1020.3,28.5,15.0,21.0,2,0
1010.3,23.5,15.0,81.0,15,0
1013.1,18.8,19.0,41.0,10,0
1012.8,14.4,19.0,93.0,10,1
1021.8,21.3,20.0,58.0,11,0
1025.4,23.4,9.0,43.0,6,0
1019.5,35.8,24.0,6.0,3,0
1017.8,20.0,20.0,59.0,12,0
1015.8,13.3,13.0,53.0,12,0
1006.7,38.2,13.0,17.0,12,1
